Unified ID,Unified Publisher Name,Unified Publisher ID,Publisher Name,Publisher ID,App Name,App ID,Qimai_App_ID,Qimai_중국_게임명,Qimai_중국_부제,Qimai_개발자명_raw,Qimai_공급사명,Qimai_퍼블리셔명,Qimai_개발사_중문표준,Qimai_개발사_한글표기,Qimai_개발사_영문표준,개발사_표준화방식,Qimai_장르_raw,Qimai_장르_한글,SensorTower_카테고리_IDs,SensorTower_카테고리_전체_EN,SensorTower_카테고리_전체_KO,SensorTower_큰장르_EN,SensorTower_큰장르_KO,SensorTower_세부장르_EN,SensorTower_세부장르_KO,战略大品类Tag,战略细分品类Tag,전략대분류_KO,전략세부분류_KO,战略Tag_判定依据,战略Tag_置信度,SensorTower_대표세부장르_EN,SensorTower_대표세부장르_KO,SensorTower_보조세부장르_EN,SensorTower_보조세부장르_KO,SensorTower_장르태그_API상태,SensorTower_장르태그_API오류,SensorTower_메타_게임명,SensorTower_메타_퍼블리셔,Qimai_출시일,Qimai_업데이트일,Qimai_Bundle_ID,Qimai_AppStore_URL,Qimai_URL,Qimai_데이터출처,Qimai_매칭점수,Qimai_매칭근거,검토메모,퍼블리셔명_보완메모,Qimai_출시일_releasecmp,SensorTower_출시일,출시일_비교결과,출시일_일수차이_ST_minus_Qimai,SensorTower_게임명,SensorTower_퍼블리셔명,SensorTower_URL,Qimai_출시일_비교파일,Qimai_출시일_final,적용_출시일,적용_출시일_출처,적용_출시일_메모,매출집계_시작일,매출집계_종료일,적용_출시일_출처_초기,최종_매출집계_시작일,최종_매출집계_종료일,최종_출시일_매출기준,매출기반_추정시작월,SensorTower_전체기간_Net_USD_참고,SensorTower_전체기간_월row수_참고,SensorTower_iOS_Net_USD_12개월,원매출_Gross_USD_수수료포함_12개월,원매출_Gross_KRW_수수료포함_12개월,원매출_Gross_KRW_억원_12개월,환율_KRW_per_USD,플랫폼수수료_가정,ST_일별row_일수,매출집계_메모,최근12개월_매출집계_시작일,최근12개월_매출집계_종료일,최근12개월_SensorTower_iOS_Net_USD,최근12개월_원매출_Gross_USD_수수료포함,최근12개월_원매출_Gross_KRW_수수료포함,최근12개월_원매출_Gross_KRW_억원,최근12개월_ST_일수,최근12개월_ST_매출상태
63ba8e83dcf5493e8b84fb9e,Nuverse,6a21f12794116c18ed95c726,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",912289441,星球：重启,1488717505,1488717505.0,星球：重启,外星降临 科幻生存,"Beijing Zhaoxiguangnian Information Technology Co., Ltd","Beijing Zhaoxiguangnian Information Technology Co., Ltd.","Beijing Zhaoxiguangnian Information Technology Co., Ltd",朝夕光年/字节跳动,바이트댄스/누버스,ByteDance / Nuverse,sensor_tower_company_alias,角色扮演/冒险,RPG/어드벤처,"6014,7014,7002",Games/Role Playing/Adventure,게임/RPG/어드벤처,Games,게임,Role Playing/Adventure,RPG/어드벤처,ARPG,ARPG,ARPG,ARPG,19개 대분류 재태깅: RPG 일반→ARPG 통합,상,Role Playing,RPG,Adventure,어드벤처,성공,,星球：重启,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",2023-11-15,2026-04-29,com.hermes.j1game,https://apps.apple.com/cn/app/id1488717505,https://www.qimai.cn/app/baseinfo/appid/1488717505/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2023-11-15,,ST_출시일없음,,星球：重启,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",https://app.sensortower.com/ios/cn/beijing-zhaoxiguangnian-information-technology-co-ltd/app/xing-qiu-zhong-qi/1488717505/,2023-11-15,2023-11-15,2023-11-15,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2023-11-15,2024-11-14,Qimai_출시일,2023-11-15,2024-11-14,Qimai_출시일,,,,19002378.47999998,27146254.971428547,39633532258.28568,396.3353225828568,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,554472.2799999998,792103.257142857,1156470755.4285712,11.564707554285713,365,정상
6540d7d78aaddd2aadbfbd30,Tencent,5614b2f53f07e2077c000059,Shenzhen Tencent Tianyou Technology Ltd,1586101358,白荆回廊——古剑奇谭,1639079058,1639079058.0,白荆回廊——古剑奇谭,异世交汇即时多维战斗RPG,Shenzhen Tencent Tianyou Technology Ltd,Shenzhen Tencent Tianyou Technology Ltd,Shenzhen Tencent Tianyou Technology Ltd,腾讯,텐센트,Tencent,sensor_tower_company_alias,策略/卡牌,전략/카드,"6014,7017,7005",Games/Strategy/Card,게임/전략/카드,Games,게임,Strategy/Card,전략/카드,카드게임,수집/육성 카드,카드게임,수집/육성 카드,19개 대분류 재태깅: 기존 카드,상,Strategy,전략,Card,카드,성공,,白荆回廊——古剑奇谭,Shenzhen Tencent Tianyou Technology Ltd,2024-01-11,2025-04-16,com.tencent.gate,https://apps.apple.com/cn/app/id1639079058,https://www.qimai.cn/app/baseinfo/appid/1639079058/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2024-01-11,,ST_출시일없음,,白荆回廊——古剑奇谭,Shenzhen Tencent Tianyou Technology Ltd,https://app.sensortower.com/ios/cn/shenzhen-tencent-tianyou-technology-ltd/app/bai-jing-hui-lang-gu-jian-qi-tan/1639079058/,2024-01-11,2024-01-11,2024-01-11,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-01-11,2025-01-10,Qimai_출시일,2024-01-11,2025-01-10,Qimai_출시일,,,,8382515.029999998,11975021.47142857,17483531348.285713,174.83531348285717,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,492515.16999999987,703593.0999999999,1027245925.9999998,10.272459259999998,365,정상
686fc2f370541db08a8c8872,Kingsoft,594ec34b0211a6235e000d8a,"Chengdu Kingsoft Shiyou Zhuoli Technology Co., Ltd.",1587874633,不朽箴言,6744438020,6744438020.0,不朽箴言,放置卡牌手游美学新巅峰,"Chengdu Kingsoft Shiyou Zhuoli Technology Co., Ltd.","Chengdu Kingsoft Shiyou Zhuoli Technology Co., Ltd.","Chengdu Kingsoft Shiyou Zhuoli Technology Co., Ltd.",西山居/金山,시산주/킹소프트,Kingsoft / Seasun,sensor_tower_company_alias,角色扮演/卡牌,RPG/카드,"6014,7014,7005",Games/Role Playing/Card,게임/RPG/카드,Games,게임,Role Playing/Card,RPG/카드,캐주얼,방치,캐주얼,방치,19개 대분류 재태깅: 키워드/방치/挂机,상,Role Playing,RPG,Card,카드,성공,,不朽箴言,"Chengdu Kingsoft Shiyou Zhuoli Technology Co., Ltd.",2025-09-11,2026-05-13,com.seayoo.zero,https://apps.apple.com/cn/app/id6744438020,https://www.qimai.cn/app/baseinfo/appid/6744438020/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2025-09-11,,ST_출시일없음,,不朽箴言,"Chengdu Kingsoft Shiyou Zhuoli Technology Co., Ltd.",https://app.sensortower.com/ios/cn/chengdu-kingsoft-shiyou-zhuoli-technology-co-ltd/app/bu-xiu-zhen-yan/6744438020/,2025-09-11,2025-09-11,2025-09-11,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-09-11,2026-09-10,Qimai_출시일,2025-09-11,2026-09-10,Qimai_출시일,,,,1158507.7700000016,1655011.1000000024,2416316206.000004,24.16316206000004,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,278,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,1137422.4700000016,1624889.2428571451,2372338294.571432,23.72338294571432,263,정상
573d973122cbf508c500071e,FunPlus,59965786a2549537afccb3f2,"Beijing AMPBox Technology Co., Ltd.",1289632878,阿瓦隆之王：凛冬破晓,1244650327,1244650327.0,阿瓦隆之王：凛冬破晓,迎接全新版本下的凛冬挑战,"Beijing AMPBox Technology Co., Ltd.","Beijing AMPBox Technology Co., Ltd.","Beijing AMPBox Technology Co., Ltd.",趣加/FunPlus,펀플러스,FunPlus,sensor_tower_company_alias,策略/角色扮演,전략/RPG,"6014,7017,7014,6005",Games/Strategy/Role Playing/6005,게임/전략/RPG/6005,Games,게임,Strategy/Role Playing,전략/RPG,SLG/전략게임,라이트 SLG,SLG/전략게임,라이트 SLG,19개 대분류 재태깅: 기존 라이트 전략 SLG,상,Strategy,전략,Role Playing,RPG,성공,,阿瓦隆之王：凛冬破晓,"Beijing AMPBox Technology Co., Ltd.",2017-06-21,2026-06-10,com.diandian.kingofavalon.cn,https://apps.apple.com/cn/app/id1244650327,https://www.qimai.cn/app/baseinfo/appid/1244650327/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2017-06-21,,ST_출시일없음,,阿瓦隆之王：凛冬破晓,"Beijing AMPBox Technology Co., Ltd.",https://app.sensortower.com/ios/cn/beijing-ampbox-technology-co-ltd/app/a-wa-long-zhi-wang-lin-dong-po-xiao/1244650327/,2017-06-21,2017-06-21,2017-06-21,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2017-06-21,2018-06-20,Qimai_출시일,2017-06-21,2018-06-20,Qimai_출시일,,,,35477060.07000004,50681514.385714345,73995011003.14294,739.9501100314294,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,673012.8100000005,961446.8714285722,1403712432.2857153,14.037124322857153,365,정상
67ee3968eb8aa070b21afda6,HeartStar Games,696ef7b63a275f6d6fcb3294,HeartStar Games,1856164745,新三国志曹操传-光荣特库摩游戏正版授权,1636430796,1636430796.0,新三国志曹操传-光荣特库摩游戏正版授权,岁末庆典开启  无双马超登场！,中手游,CMGE Group Limited,中手游,中手游,중국모바일게임엔터/CMGE,CMGE,sensor_tower_chinese_raw_fill,策略,전략,"6014,7017",Games/Strategy,게임/전략,Games,게임,Strategy,전략,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Strategy,전략,,,성공,,新三国志曹操传-光荣特库摩游戏正版授权,HeartStar Games,2025-06-26,2025-12-11,com.cmge.xsgzccz.ios,https://apps.apple.com/cn/app/id1636430796,https://www.qimai.cn/app/baseinfo/appid/1636430796/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2025-06-26,,ST_출시일없음,,新三国志曹操传-光荣特库摩游戏正版授权,HeartStar Games,https://app.sensortower.com/ios/cn/heartstar-games/app/xin-san-guo-zhi-cao-cao-chuan-guang-rong-te-ku-mo-you-xi-zheng-ban-shou-quan/1636430796/,2025-06-26,2025-06-26,2025-06-26,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-26,2026-06-25,Qimai_출시일,2025-06-26,2026-06-25,Qimai_출시일,,,,1132024.0999999996,1617177.2857142852,2361078837.1428566,23.61078837142857,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,354,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,1123070.3699999994,1604386.2428571421,2342403914.5714273,23.424039145714275,339,정상
62796d00e80ea14340007495,Hangzhou Chongyan Technology,5ea92d520a8a8803deba81ad,杭州崇雁科技有限公司,1508271704,约牌-同城游官方棋牌游戏合集,1622729917,1622729917.0,约牌-同城游官方棋牌游戏合集,真人欢乐扑克牌麻将休闲游戏大全,杭州崇雁科技有限公司,"Hangzhou Chongyan Technology Co., Ltd",杭州崇雁科技有限公司,杭州崇雁科技有限公司,杭州崇雁科技有限公司,,sensor_tower_chinese_raw_fill,卡牌/模拟,카드/시뮬레이션,"6014,7005,7015",Games/Card/Simulation,게임/카드/시뮬레이션,Games,게임,Card/Simulation,카드/시뮬레이션,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,19개 대분류 재태깅: 기존 보드/체스/마작,상,Card,카드,Simulation,시뮬레이션,성공,,约牌-同城游官方棋牌游戏合集,杭州崇雁科技有限公司,2022-05-09,2026-06-02,com.zzjk.mobile.amazing,https://apps.apple.com/cn/app/id1622729917,https://www.qimai.cn/app/baseinfo/appid/1622729917/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2022-05-09,,ST_출시일없음,,约牌-同城游官方棋牌游戏合集,杭州崇雁科技有限公司,https://app.sensortower.com/ios/cn/hang-zhou-chong-yan-ke-ji-you-xian-gong-si/app/yue-pai-tong-cheng-you-guan-fang-qi-pai-you-xi-he-ji/1622729917/,2022-05-09,2022-05-09,2022-05-09,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2022-05-09,2023-05-08,Qimai_출시일,2022-05-09,2023-05-08,Qimai_출시일,,,,411393.3300000001,587704.7571428573,858048945.4285717,8.580489454285717,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,650414.1099999995,929163.0142857137,1356578000.857142,13.56578000857142,188,정상
68bd0aae4760221738cbe077,East2West Games,5b1b50db9dc4b217f793776c,East2west Network Tech. Co. Ltd.,1396441141,王国保卫战5,6749045841,6749045841.0,王国保卫战5,组成联盟并肩作战！,East2west Network Tech. Co. Ltd.,East2west Network Tech. Co. Ltd.,East2west Network Tech. Co. Ltd.,East2West Games,이스트투웨스트,East2West Games,sensor_tower_company_alias,动作/策略,액션/전략,"6014,7001,6016,7017",Games/Action/Entertainment/Strategy,게임/액션/엔터테인먼트/전략,Games,게임,Action/Strategy,액션/전략,캐주얼,타워디펜스,캐주얼,타워디펜스,19개 대분류 재태깅: 키워드/타워디펜스,상,Action,액션,Strategy,전략,성공,,王国保卫战5,East2west Network Tech. Co. Ltd.,2025-09-24,2026-03-27,com.east2west.kingdomrush5,https://apps.apple.com/cn/app/id6749045841,https://www.qimai.cn/app/baseinfo/appid/6749045841/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2025-09-24,,ST_출시일없음,,王国保卫战5,East2west Network Tech. Co. Ltd.,https://app.sensortower.com/ios/cn/east2west-network-tech-co-ltd/app/wang-guo-bao-wei-zhan-5/6749045841/,2025-09-24,2025-09-24,2025-09-24,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-09-24,2026-09-23,Qimai_출시일,2025-09-24,2026-09-23,Qimai_출시일,,,,1163591.6600000004,1662273.8000000007,2426919748.000001,24.26919748000001,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,265,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,1121557.72,1602225.3142857144,2339248958.857143,23.39248958857143,250,정상
5be8c42f249f1f093d28522b,GG Technologies,5a7b29cdfa88a3762be54dfa,GG Technologies,1331927654,我是掼蛋王.,1441414873,1441414873.0,我是掼蛋王.,江苏安徽经典掼蛋手游,GG Technologies,"Shanghai YuQi Network Technologies Co., Ltd.",GG Technologies,GG Technologies,GG Technologies,GG Technologies,raw,桌面/娱乐场,보드/카지노,"6014,7004,7006,6016",Games/Board/Casino/Entertainment,게임/보드/카지노/엔터테인먼트,Games,게임,Board/Casino,보드/카지노,보드/체스/마작,보드게임 이식,보드/체스/마작,보드게임 이식,19개 대분류 재태깅: 기존 보드게임 이식,상,Board,보드,Casino,카지노,성공,,我是掼蛋王.,GG Technologies,2018-11-11,2022-06-02,com.newgg.newgdw,https://apps.apple.com/cn/app/id1441414873,https://www.qimai.cn/app/baseinfo/appid/1441414873/country/cn,existing_cache_app_id,,,,sensor_tower_raw_fallback,2018-11-11,,ST_출시일없음,,我是掼蛋王.,GG Technologies,https://app.sensortower.com/ios/cn/gg-technologies/app/wo-shi-guan-dan-wang/1441414873/,2018-11-11,2018-11-11,2018-11-11,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2018-11-11,2019-11-10,Qimai_출시일,2018-11-11,2019-11-10,Qimai_출시일,,,,92220.9,131744.14285714287,192346448.5714286,1.923464485714286,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,357,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,758598.4400000003,1083712.0571428577,1582219603.4285722,15.822196034285723,320,정상
5a0d26996d1f3329f396d7d4,Alibaba Group,5614bbdd3f07e25d290026a0,Star World Games,1493368444,三国志2017,1212200349,1212200349.0,三国志2017,光荣特库摩正版授权,Star World Games,Star World Games,Star World Games,Star World Games,Alibaba Group,Alibaba Group,raw,策略/模拟,전략/시뮬레이션,"6014,7017,7015",Games/Strategy/Simulation,게임/전략/시뮬레이션,Games,게임,Strategy/Simulation,전략/시뮬레이션,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Strategy,전략,Simulation,시뮬레이션,성공,,三国志2017,Star World Games,2017-08-29,2026-05-21,com.game.sgz.yiyou,https://apps.apple.com/cn/app/id1212200349,https://www.qimai.cn/app/baseinfo/appid/1212200349/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_raw_fallback,2017-08-29,,ST_출시일없음,,三国志2017,Star World Games,https://app.sensortower.com/ios/cn/star-world-games/app/san-guo-zhi-2017/1212200349/,2017-08-29,2017-08-29,2017-08-29,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2017-08-29,2018-08-28,Qimai_출시일,2017-08-29,2018-08-28,Qimai_출시일,,,,16544090.260000002,23634414.657142863,34506245399.42858,345.0624539942858,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,718420.3600000003,1026314.8000000005,1498419608.0000007,14.984196080000007,365,정상
59dee20f4bd49d34db0a4b25,Long Tech Network,562947693f07e236f9002bd3,LONG TECH NETWORK LIMITED,1040083066,Last Shelter: Survival,1342290011,1342290011.0,守望黎明,守望黎明,LONG TECH NETWORK LIMITED,LONG TECH NETWORK LIMITED,LONG TECH NETWORK LIMITED,龙创悦动,롱테크/룽촹위에둥,Long Tech Network,sensor_tower_company_alias,策略/角色扮演,전략/RPG,"6014,7017,6016,7014",Games/Strategy/Entertainment/Role Playing,게임/전략/엔터테인먼트/RPG,Games,게임,Strategy/Role Playing,전략/RPG,SLG/전략게임,라이트 SLG,SLG/전략게임,라이트 SLG,19개 대분류 재태깅: 기존 라이트 전략 SLG,상,Strategy,전략,Role Playing,RPG,성공,,守望黎明,LONG TECH NETWORK LIMITED,2018-02-19,2026-06-11,com.more.dayzsurvival.ios,https://apps.apple.com/cn/app/id1342290011,https://www.qimai.cn/app/baseinfo/appid/1342290011/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2018-02-19,2018-02-19,일치,0.0,守望黎明,LONG TECH NETWORK LIMITED,https://app.sensortower.com/ios/cn/long-tech-network-limited/app/shou-wang-li-ming/1342290011/,2018-02-19,2018-02-19,2018-02-19,SensorTower_출시일,Sensor Tower release_date 우선 사용,2018-02-19,2019-02-18,SensorTower_출시일,2019-04-01,2020-03-31,매출발생월_추정,2019-04-01,98488680.65,86.0,58048625.559999965,82926607.9428571,121072847596.57137,1210.7284759657136,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,342,Sensor Tower release_date 우선 사용 | 기존 출시일 12개월 매출 없음 → Sensor Tower 전체 월매출 최초 발생월 기준으로 재산정,2025-06-01,2026-05-31,672970.3600000007,961386.2285714296,1403623893.7142873,14.036238937142873,365,정상
64b15500594b7b799cdcc25a,ChillyRoom,56552c6ab7c5e7f4b30008f3,ChillyRoom,1341619086,元气骑士前传,1561085506,1561085506.0,元气骑士前传,时光回响，神迹重现！,ChillyRoom,ChillyRoom Inc.,ChillyRoom,凉屋游戏,칠리룸,ChillyRoom,sensor_tower_company_alias,冒险/角色扮演,어드벤처/RPG,"6014,6016,7002,7014",Games/Entertainment/Adventure/Role Playing,게임/엔터테인먼트/어드벤처/RPG,Games,게임,Adventure/Role Playing,어드벤처/RPG,ARPG,ARPG,ARPG,ARPG,19개 대분류 재태깅: RPG 일반→ARPG 통합,상,Adventure,어드벤처,Role Playing,RPG,성공,,元气骑士前传,ChillyRoom,2023-11-23,2026-04-27,com.chillyroom.soulknightprequel,https://apps.apple.com/cn/app/id1561085506,https://www.qimai.cn/app/baseinfo/appid/1561085506/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2023-11-23,2023-12-31,불일치,38.0,元气骑士前传,ChillyRoom,https://app.sensortower.com/ios/cn/chillyroom/app/yuan-qi-qi-shi-qian-chuan/1561085506/,2023-11-23,2023-11-23,2023-12-31,SensorTower_출시일,Sensor Tower release_date 우선 사용,2023-12-31,2024-12-30,SensorTower_출시일,2023-12-31,2024-12-30,SensorTower_출시일,,,,1911986.0099999988,2731408.5857142843,3987856535.142855,39.87856535142855,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,883831.7399999999,1262616.7714285713,1843420486.2857141,18.43420486285714,365,정상
5f9b2a40ec1eca1e69caff3d,Long Tech Network,562947693f07e236f9002bd3,黎明堡垒工作室,1128387277,黎明堡垒,6502278545,6502278545.0,黎明堡垒,地下堡垒求生策略手游,黎明堡垒工作室,"Beijing Longtech Network Co.,Ltd.",黎明堡垒工作室,龙创悦动,롱테크/룽촹위에둥,Long Tech Network,sensor_tower_company_alias,策略/模拟,전략/시뮬레이션,"6014,7017,7015",Games/Strategy/Simulation,게임/전략/시뮬레이션,Games,게임,Strategy/Simulation,전략/시뮬레이션,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Strategy,전략,Simulation,시뮬레이션,성공,,黎明堡垒,黎明堡垒工作室,2024-09-18,2026-06-01,com.lmbl.im30.ioscn,https://apps.apple.com/cn/app/id6502278545,https://www.qimai.cn/app/baseinfo/appid/6502278545/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2024-09-18,,ST_출시일없음,,黎明堡垒,黎明堡垒工作室,https://app.sensortower.com/ios/cn/li-ming-bao-lei-gong-zuo-shi/app/li-ming-bao-lei/6502278545/,2024-09-18,2024-09-18,2024-09-18,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-09-18,2025-09-17,Qimai_출시일,2024-09-18,2025-09-17,Qimai_출시일,,,,1289916.7800000007,1842738.2571428583,2690397855.428573,26.90397855428573,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,279,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,278549.09000000014,397927.27142857166,580973816.2857146,5.809738162857146,365,정상
5e0aae482afbf1106143e0ee,Perfect World,561549873f07e25d29043e80,完美世界游戏,895742774,新神魔大陆,1503141029,1503141029.0,新神魔大陆,王者争霸赛&混沌星界,完美世界游戏,"Chongqing Perfect World Interactive Technology Co., Ltd.",完美世界游戏,完美世界,완미세계,Perfect World,sensor_tower_company_alias,动作/角色扮演,액션/RPG,"6014,7001,7014",Games/Action/Role Playing,게임/액션/RPG,Games,게임,Action/Role Playing,액션/RPG,ARPG,ARPG,ARPG,ARPG,19개 대분류 재태깅: 기존 ARPG,상,Action,액션,Role Playing,RPG,성공,,新神魔大陆,完美世界游戏,2020-06-30,2025-09-12,com.pwrd.xsmdl.ios,https://apps.apple.com/cn/app/id1503141029,https://www.qimai.cn/app/baseinfo/appid/1503141029/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2020-06-30,,ST_출시일없음,,新神魔大陆,完美世界游戏,https://app.sensortower.com/ios/cn/wan-mei-shi-jie-you-xi/app/xin-shen-mo-da-lu/1503141029/,2020-06-30,2020-06-30,2020-06-30,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2020-06-30,2021-06-29,Qimai_출시일,2020-06-30,2021-06-29,Qimai_출시일,,,,69242945.74000002,98918493.91428576,144421001114.8572,1444.210011148572,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,364,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,794489.1100000001,1134984.442857143,1657077286.5714288,16.57077286571429,365,정상
642fc30df704e06d9a260a76,CookApps,5614e0393f07e25d2901b53c,"Hainan Haowan Entertainment Co., Ltd.",1618718019,洛伊的移动要塞,6476490214,6476490214.0,洛伊的移动要塞,放置冒险，打造你的移动要塞,"Hainan Haowan Entertainment Co., Ltd.","Hainan Haowan Entertainment Co., Ltd.","Hainan Haowan Entertainment Co., Ltd.",好玩娱乐/HaoPlay,하오플레이,HaoPlay,sensor_tower_company_alias,冒险/角色扮演,어드벤처/RPG,"6014,7002,7014",Games/Adventure/Role Playing,게임/어드벤처/RPG,Games,게임,Adventure/Role Playing,어드벤처/RPG,캐주얼,방치,캐주얼,방치,19개 대분류 재태깅: 키워드/방치/挂机,상,Adventure,어드벤처,Role Playing,RPG,성공,,洛伊的移动要塞,"Hainan Haowan Entertainment Co., Ltd.",2025-07-02,2026-06-04,cn.haoplay.game.ios.fortress,https://apps.apple.com/cn/app/id6476490214,https://www.qimai.cn/app/baseinfo/appid/6476490214/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2025-07-02,,ST_출시일없음,,洛伊的移动要塞,"Hainan Haowan Entertainment Co., Ltd.",https://app.sensortower.com/ios/cn/hainan-haowan-entertainment-co-ltd/app/luo-yi-de-yi-dong-yao-sai/6476490214/,2025-07-02,2025-07-02,2025-07-02,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-07-02,2026-07-01,Qimai_출시일,2025-07-02,2026-07-01,Qimai_출시일,,,,1087264.9599999993,1553235.6571428562,2267724059.42857,22.6772405942857,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,349,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,1080770.2599999993,1543957.5142857134,2254177970.8571415,22.541779708571415,334,정상
